studentusi,personaltitleprefix,firstname,middlename,lastsurname,generationcodesuffix,maidenname,birthdate,birthcity,birthstateabbreviationdescriptorid,birthinternationalprovince,birthcountrydescriptorid,dateenteredus,multiplebirthstatus,birthsexdescriptorid,citizenshipstatusdescriptorid,personid,sourcesystemdescriptorid,studentuniqueid,discriminator,createdate,lastmodifieddate,id,changeversion
"860","Mr","Wallace",,"Buckley",,,"2001-03-13",,,,,,,,,,,"605679","NULL","2020-11-13 14:16:05.839568","2020-11-13 14:16:05.839529","a3b82902-bcc9-4248-888a-5d631ce2bc90","11695"
"864","Ms","Sara","Tameka","Maynard",,,"1994-05-06",,,,,,,,,,,"605684","NULL","2020-11-13 14:16:05.849575","2020-11-13 14:16:05.849542","d71f6b9a-3712-4a01-8b91-84ee26ba87ef","11699"
"732","Ms","Lea",,"Ortiz",,,"2001-09-27",,,,,,,,,,,"605552","NULL","2020-11-13 14:16:05.066388","2020-11-13 14:16:05.066346","bd64d14a-d91a-4d0b-98b6-bbfe8a4e3a00","11567"
"734","Mr","Albert","Kyle","Bailey",,,"2004-09-25",,,,,,,,,,,"605555","NULL","2020-11-13 14:16:05.308931","2020-11-13 14:16:05.308878","81c93bce-ebb5-4374-80c0-657ca36fe89f","11569"
"739","Mr","Marc",,"Cooper",,,"2000-11-23",,,,,,,,,,,"605560","NULL","2020-11-13 14:16:05.319190","2020-11-13 14:16:05.319171","df6f74a0-97a0-4486-84c0-d650ae9563a9","11574"
"744","Mrs","Casey","Georgia","Clayton",,,"2003-11-21",,,,,,,,,,,"605564","NULL","2020-11-13 14:16:05.330075","2020-11-13 14:16:05.330050","aae4b9b9-6a4b-4291-ab06-c7580e513c8b","11579"
"745","Mr","Francisco","Milton","Hatfield",,,"2001-02-19",,,,,,,,,,,"605565","NULL","2020-11-13 14:16:05.336382","2020-11-13 14:16:05.336335","a7e023f7-3f19-453d-a7c8-424ae35c3790","11580"
"748","Ms","Vivian",,"Walls",,,"1994-08-28",,,,,,,,,,,"605568","NULL","2020-11-13 14:16:05.340325","2020-11-13 14:16:05.340306","aef065af-8aef-45e7-88de-de3026c813ca","11583"
"753","Mr","Timothy","Philip","May",,,"2004-08-18",,,,,,,,,,,"605575","NULL","2020-11-13 14:16:05.578562","2020-11-13 14:16:05.578476","9976e2e8-d098-4b88-9069-77c4293949bb","11588"
"756","Mrs","Angel",,"Bates",,,"1994-08-23",,,,,,,,,,,"605576","NULL","2020-11-13 14:16:05.584787","2020-11-13 14:16:05.584746","9522b222-20a9-4b24-a59a-b844c58009ec","11591"
"757","Ms","Jolene","Doris","Huff",,,"2002-08-16",,,,,,,,,,,"605577","NULL","2020-11-13 14:16:05.593365","2020-11-13 14:16:05.593248","9b172e6c-f479-4d7d-9304-7bc225bd86e2","11592"
"761","Ms","Carolina","Kristina","Lindsey",,,"1997-07-30",,,,,,,,,,,"605581","NULL","2020-11-13 14:16:05.602903","2020-11-13 14:16:05.602824","21f7f914-b75f-4359-80dc-ce4dc3f42870","11596"
"766","Mr","Ben","Fred","Lane",,,"2001-01-25",,,,,,,,,,,"605586","NULL","2020-11-13 14:16:05.612771","2020-11-13 14:16:05.612732","6b954d64-6d46-407f-91e0-3ed7254a0be0","11601"
"771","Mr","Alfredo","Roberto","Waters",,,"2003-10-13",,,,,,,,,,,"605591","NULL","2020-11-13 14:16:05.622118","2020-11-13 14:16:05.622056","e2c46139-af9a-4c43-bf48-8b3c4db76048","11606"
"775","Mrs","Irene","Cheryl","Watkins",,,"2005-09-24",,,,,,,,,,,"605595","NULL","2020-11-13 14:16:05.630963","2020-11-13 14:16:05.630930","1007b732-3a2b-45c9-bb32-24bdd7597945","11610"
"777","Dr","Patrick",,"Cannon",,,"2004-08-24",,,,,,,,,,,"605597","NULL","2020-11-13 14:16:05.636943","2020-11-13 14:16:05.636876","41e85739-2a83-4f7a-bb15-0942de312d98","11612"
"779","Mr","Salvador",,"Perry",,,"2003-05-05",,,,,,,,,,,"605600","NULL","2020-11-13 14:16:05.639845","2020-11-13 14:16:05.639800","159e09ce-eb33-40b1-9944-04d427d542f7","11614"
"784","Ms","Laura","Josie","Foster",,,"1998-12-23",,,,,,,,,,,"605604","NULL","2020-11-13 14:16:05.648890","2020-11-13 14:16:05.648848","54d5fad5-c66f-4084-b849-0806f98d58ba","11619"
"788","Mr","Adrian","Joshua","Huynh",,,"2000-01-20",,,,,,,,,,,"605608","NULL","2020-11-13 14:16:05.657139","2020-11-13 14:16:05.657107","495b93e3-5e7e-422b-aeed-2c4074478ece","11623"
"789","Mr","Jimmie","Eddie","Gardner",,,"1996-04-27",,,,,,,,,,,"605609","NULL","2020-11-13 14:16:05.662943","2020-11-13 14:16:05.662896","1200477e-fdd6-4bf1-884a-f9dbd7a823cd","11624"
"792","Mrs","Ronda","Edith","Ellison",,,"1994-01-09",,,,,,,,,,,"605612","NULL","2020-11-13 14:16:05.665499","2020-11-13 14:16:05.665478","90a2ddfb-b747-45a3-b181-2f9411838e26","11627"
"795","Mrs","Kate",,"Dalton",,,"2002-10-22",,,,,,,,,,,"605616","NULL","2020-11-13 14:16:05.674412","2020-11-13 14:16:05.674377","3fd436e2-6f54-4452-bdae-04f14a36cd79","11630"
"798","Dr","Kent","Nathan","Melendez",,,"2001-09-13",,,,,,,,,,,"605619","NULL","2020-11-13 14:16:05.682522","2020-11-13 14:16:05.682482","59f993d4-7ceb-42bf-bbac-98929e1b2747","11633"
"803","Mrs","Elvira","Lynne","Padilla",,,"2004-03-16",,,,,,,,,,,"605623","NULL","2020-11-13 14:16:05.693125","2020-11-13 14:16:05.693088","0144a5d5-9166-4d63-9432-7ca03751ea37","11638"
"805","Mr","Earl","Freddie","David",,,"1997-05-30",,,,,,,,,,,"605625","NULL","2020-11-13 14:16:05.701258","2020-11-13 14:16:05.701214","c005b831-5945-4548-bb7d-0e970b3997f7","11640"
"807","Mr","Clyde",,"Goodman",,,"2000-10-06",,,,,,,,,,,"605627","NULL","2020-11-13 14:16:05.703846","2020-11-13 14:16:05.703752","d6295fa6-64db-4839-9b64-b26f7e67139d","11642"
"809","Ms","Ashley",,"Salinas",,,"1997-04-07",,,,,,,,,,,"605629","NULL","2020-11-13 14:16:05.711338","2020-11-13 14:16:05.711290","27c76151-3da2-473a-8d82-cdc6f3bc4b82","11644"
"812","Mr","Nelson",,"Martin",,,"1999-03-23",,,,,,,,,,,"605632","NULL","2020-11-13 14:16:05.715108","2020-11-13 14:16:05.715068","432f7fc0-6484-4c35-bd74-a8679b903819","11647"
"815","Mr","Leon","Steven","Morrison",,,"2001-07-07",,,,,,,,,,,"605635","NULL","2020-11-13 14:16:05.723070","2020-11-13 14:16:05.723054","7f364f61-9a81-442c-810d-93f44552f8f0","11650"
"818","Mr","Donald","Earl","Price",,,"1995-01-13",,,,,,,,,,,"605638","NULL","2020-11-13 14:16:05.731065","2020-11-13 14:16:05.731004","4e8e2530-83d4-48c6-a5ef-755be6811a7b","11653"
"823","Mr","Jimmy","Ricardo","Walsh",,,"2005-07-29",,,,,,,,,,,"605643","NULL","2020-11-13 14:16:05.740797","2020-11-13 14:16:05.740750","0cd4964d-923c-40fc-a561-4ba87c57a979","11658"
"825","Mr","Ivan","Willard","Bender",,,"2004-07-06",,,,,,,,,,,"605645","NULL","2020-11-13 14:16:05.748882","2020-11-13 14:16:05.748830","6ecabda0-2ee1-49d3-8513-2f0309311ac3","11660"
"831","Mrs","Camille",,"Price",,,"1999-03-11",,,,,,,,,,,"605652","NULL","2020-11-13 14:16:05.759855","2020-11-13 14:16:05.759811","50665e62-a0d3-4b65-ae47-c99cbe575bd8","11666"
"833","Mr","Brian","Mark","Fowler",,,"1995-08-28",,,,,,,,,,,"605654","NULL","2020-11-13 14:16:05.767480","2020-11-13 14:16:05.767444","40067fdc-2065-4de5-8074-11fdef89a1b7","11668"
"839","Mr","Jeffrey","Paul","Berger",,,"2001-05-03",,,,,,,,,,,"605658","NULL","2020-11-13 14:16:05.779151","2020-11-13 14:16:05.779092","5a42faa3-4a65-4951-a42d-12f921023a1e","11674"
"840","Mrs","Cathy",,"Kane",,,"2003-01-13",,,,,,,,,,,"605660","NULL","2020-11-13 14:16:05.783742","2020-11-13 14:16:05.783179","242b15e7-da2e-467f-9618-eb7096dd6e50","11675"
"842","Ms","Sophie",,"Short",,,"2002-12-19",,,,,,,,,,,"605662","NULL","2020-11-13 14:16:05.786530","2020-11-13 14:16:05.786401","9557c946-6e2a-48e9-a99f-e26bf569915a","11677"
"845","Mrs","Twila",,"White",,,"2004-07-09",,,,,,,,,,,"605665","NULL","2020-11-13 14:16:05.796445","2020-11-13 14:16:05.796222","f0e5b3db-48d4-4e0d-82d9-60980383b711","11680"
"848","Mrs","Marisol",,"Burgess",,,"2005-12-25",,,,,,,,,,,"605668","NULL","2020-11-13 14:16:05.803867","2020-11-13 14:16:05.803818","ebd01aef-8e24-4ae6-b0e5-efa9fed0441b","11683"
"849","Mrs","Jeannette","Lilia","Chung",,,"1999-12-15",,,,,,,,,,,"605671","NULL","2020-11-13 14:16:05.813583","2020-11-13 14:16:05.813517","18af5110-a063-45cf-88b1-31ab876e4dd1","11684"
"854","Mr","Aaron",,"Powers",,,"1995-07-26",,,,,,,,,,,"605674","NULL","2020-11-13 14:16:05.825345","2020-11-13 14:16:05.825300","b6573e15-29b6-4270-a8b0-ae88f6dfb489","11689"
"859","Ms","Lila","Theresa","Hayes",,,"2000-08-27",,,,,,,,,,,"605680","NULL","2020-11-13 14:16:05.838977","2020-11-13 14:16:05.838919","3bbe1f3f-3d6d-4aef-bd52-68837eb08305","11694"
"861","Mr","Marcus","Gabriel","Hanson",,,"2002-04-19",,,,,,,,,,,"605681","NULL","2020-11-13 14:16:05.846490","2020-11-13 14:16:05.846408","3bbaad56-39ef-4b76-9118-c18de8a69fd3","11696"
"863","Ms","Herminia",,"Love",,,"2001-03-29",,,,,,,,,,,"605683","NULL","2020-11-13 14:16:05.849392","2020-11-13 14:16:05.849358","9e853413-006f-4d2f-bae7-b797ed5a2ada","11698"
"865","Ms","Tessa",,"Bryant",,,"2002-12-09",,,,,,,,,,,"605685","NULL","2020-11-13 14:16:05.855765","2020-11-13 14:16:05.855719","4f32ac11-3c9f-4c5c-a2c3-eb31eae6507b","11700"
"868","Mr","Travis","Tyrone","Valenzuela",,,"2002-01-16",,,,,,,,,,,"605688","NULL","2020-11-13 14:16:05.859073","2020-11-13 14:16:05.859033","e75b2781-f692-4d89-b6aa-e9f541e12198","11703"
"871","Ms","Lizzie",,"Jefferson",,,"1995-08-24",,,,,,,,,,,"605691","NULL","2020-11-13 14:16:05.865779","2020-11-13 14:16:05.865736","58a6ea0d-f738-423c-b3e6-03c97c3477a3","11706"
"876","Ms","Maureen",,"Casey",,,"2005-03-21",,,,,,,,,,,"605696","NULL","2020-11-13 14:16:05.875555","2020-11-13 14:16:05.875522","00f3b8f6-d00d-4851-8b30-7a3b3713840c","11711"
"879","Mrs","Camille","Laura","Brandt",,,"1997-08-01",,,,,,,,,,,"605699","NULL","2020-11-13 14:16:05.883344","2020-11-13 14:16:05.883314","456d1327-b11f-4c14-9f4e-9d4585d75360","11714"
"881","Mrs","Kim",,"Bray",,,"2001-06-07",,,,,,,,,,,"605701","NULL","2020-11-13 14:16:05.891027","2020-11-13 14:16:05.890946","c54d0215-d302-41ba-9659-696ef07d4d86","11716"
"887","Mr","Tom","Alexander","Sharp",,,"1998-07-07",,,,,,,,,,,"605706","NULL","2020-11-13 14:16:05.901486","2020-11-13 14:16:05.901468","9c03c1c4-8db4-41f6-afec-c6b60cab01a0","11722"
"890","Ms","Melba","Kathleen","Acevedo",,,"1998-03-10",,,,,,,,,,,"605710","NULL","2020-11-13 14:16:05.909182","2020-11-13 14:16:05.909124","3d6bfbf8-6f77-439a-bae7-236fc6ce35bb","11725"
"894","Mr","Carl",,"Hunter",,,"1999-11-29",,,,,,,,,,,"605714","NULL","2020-11-13 14:16:05.918136","2020-11-13 14:16:05.918089","532d9586-9e90-4437-b640-45492b2cebb6","11729"
"898","Mrs","Chris","Aisha","Molina",,,"1996-06-10",,,,,,,,,,,"605718","NULL","2020-11-13 14:16:05.926409","2020-11-13 14:16:05.926327","bb25c458-bc6e-447b-8950-7fec95f56e89","11733"
"902","Mr","Dwayne",,"Bell",,,"1999-04-13",,,,,,,,,,,"605722","NULL","2020-11-13 14:16:05.940706","2020-11-13 14:16:05.940641","16e2ab4e-e4f5-4d33-883a-70ec6c860e54","11737"
"907","Mr","Marion",,"Avery",,,"2002-06-08",,,,,,,,,,,"605726","NULL","2020-11-13 14:16:05.950843","2020-11-13 14:16:05.950802","737ecf2d-9a42-4b73-b863-8c9271cd7d46","11742"
"912","Mrs","Tanya",,"Cabrera",,,"1994-06-30",,,,,,,,,,,"605731","NULL","2020-11-13 14:16:05.961226","2020-11-13 14:16:05.961208","eb97b12e-72e7-4f5e-9d4a-958e708d59c3","11747"
"916","Ms","Sherry","Lina","Stafford",,,"1997-01-17",,,,,,,,,,,"605736","NULL","2020-11-13 14:16:05.972201","2020-11-13 14:16:05.972152","df55d2ef-2461-450b-a804-b3c15059c425","11751"
"917","Mr","Seth",,"Johnston",,,"1998-03-04",,,,,,,,,,,"605737","NULL","2020-11-13 14:16:05.979260","2020-11-13 14:16:05.979179","48467b2c-07c3-4309-8d53-3b08b35197ff","11752"
"921","Mrs","Marianne",,"Branch",,,"2003-08-27",,,,,,,,,,,"605741","NULL","2020-11-13 14:16:05.988498","2020-11-13 14:16:05.988374","3a78b5b5-4ef6-4b26-bb07-4016137036e0","11756"
"924","Ms","Allison","Jeanie","Mays",,,"2000-03-16",,,,,,,,,,,"605744","NULL","2020-11-13 14:16:05.991128","2020-11-13 14:16:05.991094","9c6f9ab5-2b6e-4b04-bb2b-09048b15d0dd","11759"
"925","Mrs","Kristin",,"Gomez",,,"1998-10-13",,,,,,,,,,,"605745","NULL","2020-11-13 14:16:05.997025","2020-11-13 14:16:05.996978","7da741ee-b818-49e6-854d-836764142133","11760"
"927","Mrs","Kristen","Megan","Long",,,"2002-05-17",,,,,,,,,,,"605747","NULL","2020-11-13 14:16:05.999571","2020-11-13 14:16:05.999528","f8ef3520-30f2-49d7-b4fa-ca43c5462052","11762"
"930","Mr","Kent",,"Wyatt",,,"1995-10-31",,,,,,,,,,,"605750","NULL","2020-11-13 14:16:06.247824","2020-11-13 14:16:06.247766","aba382c7-ac56-411c-b1ab-8ea1ffbaed8a","11765"
"935","Mr","Kyle","Troy","Owen",,,"1996-12-29",,,,,,,,,,,"605754","NULL","2020-11-13 14:16:06.258693","2020-11-13 14:16:06.258622","1e0d9a1f-e265-4e1c-ba90-6c62231c7342","11770"
"940","Mrs","Leticia","Molly","Schultz",,,"1999-11-14",,,,,,,,,,,"605759","NULL","2020-11-13 14:16:06.268823","2020-11-13 14:16:06.268788","70f3e2e1-852c-4339-aa5b-9c44e8043fab","11775"
"943","Mrs","Jaime","Cherie","Sosa",,,"1994-05-04",,,,,,,,,,,"605763","NULL","2020-11-13 14:16:06.278464","2020-11-13 14:16:06.278354","937697aa-fb37-42d8-ac47-85e7eb5bfd94","11778"
"947","Mr","Kurt",,"Brewer",,,"1999-09-27",,,,,,,,,,,"605767","NULL","2020-11-13 14:16:06.288387","2020-11-13 14:16:06.288336","9ba3b0eb-b336-4182-9622-eb48dd96ccdd","11782"
"949","Ms","Adeline","Alma","Cannon",,,"2001-01-10",,,,,,,,,,,"605768","NULL","2020-11-13 14:16:06.291103","2020-11-13 14:16:06.291061","cde3ed0a-a29d-42bd-8a8f-7afbb937f6b6","11784"
"752","Ms","Lorie","Shelby","Kelly",,,"2002-06-19",,,,,,,,,,,"605572","NULL","2020-11-13 14:16:05.574606","2020-11-13 14:16:05.574461","3fc51427-7824-4056-bb1e-bf5d1a934a04","11587"
"754","Mr","Ernest","Cody","Stephenson",,,"2001-05-29",,,,,,,,,,,"605573","NULL","2020-11-13 14:16:05.580048","2020-11-13 14:16:05.579984","29f60a8e-d261-46fa-9604-fd2da65e5b99","11589"
"759","Mr","Darrell",,"Richards",,,"2005-03-21",,,,,,,,,,,"605580","NULL","2020-11-13 14:16:05.595411","2020-11-13 14:16:05.595382","ad037674-9894-4175-8331-3045d775d200","11594"
"764","Ms","Esther","Mindy","Randolph",,,"2005-02-09",,,,,,,,,,,"605584","NULL","2020-11-13 14:16:05.604772","2020-11-13 14:16:05.604740","6c635295-6d9f-4aac-b5b5-7809d2d6eb95","11599"
"767","Mr","Fred",,"Reed",,,"1995-08-18",,,,,,,,,,,"605587","NULL","2020-11-13 14:16:05.612816","2020-11-13 14:16:05.612761","12b597f2-8733-414f-af61-3973c9182438","11602"
"769","Ms","Gwendolyn",,"Berg",,,"1999-10-03",,,,,,,,,,,"605589","NULL","2020-11-13 14:16:05.620555","2020-11-13 14:16:05.620457","8a41bc69-a4af-466a-aca8-8992e9b36c68","11604"
"776","Ms","Ivy",,"Phillips",,,"2004-04-25",,,,,,,,,,,"605596","NULL","2020-11-13 14:16:05.631177","2020-11-13 14:16:05.631150","b4962658-047c-478c-b093-10debd3a7e46","11611"
"782","Ms","Judy","Tammie","Roy",,,"1999-07-27",,,,,,,,,,,"605602","NULL","2020-11-13 14:16:05.645981","2020-11-13 14:16:05.645945","234e9da7-72b5-4580-bf53-658e507cfc88","11617"
"786","Ms","Kenya","Cheri","Avery",,,"2004-08-11",,,,,,,,,,,"605606","NULL","2020-11-13 14:16:05.654287","2020-11-13 14:16:05.654210","15b14f32-3c08-40bc-b4e1-0532af70f320","11621"
"790","Mr","Juan","Chad","Pittman",,,"1995-08-27",,,,,,,,,,,"605611","NULL","2020-11-13 14:16:05.663684","2020-11-13 14:16:05.663640","4ae363b6-0fd0-4180-92c4-7475b2ef0716","11625"
"800","Mrs","Mary",,"Williamson",,,"1997-07-12",,,,,,,,,,,"605620","NULL","2020-11-13 14:16:05.682780","2020-11-13 14:16:05.682746","6f29898c-92bd-4588-93ec-21ba8b837968","11635"
"802","Ms","Corinne","Bridget","Howe",,,"1994-11-12",,,,,,,,,,,"605621","NULL","2020-11-13 14:16:05.691075","2020-11-13 14:16:05.690928","fbff0ff2-f8c8-4352-b398-32a988ba71b0","11637"
"810","Mr","Jared",,"Velazquez",,,"2003-05-03",,,,,,,,,,,"605630","NULL","2020-11-13 14:16:05.711997","2020-11-13 14:16:05.711950","427e52bd-5564-4d8c-a46a-ce49991bb867","11645"
"814","Mrs","Elizabeth","Kristi","Andersen",,,"2001-11-14",,,,,,,,,,,"605634","NULL","2020-11-13 14:16:05.722746","2020-11-13 14:16:05.722604","cc20da58-20c7-4b38-b8ed-6d7a9aed52eb","11649"
"817","Mrs","Dale",,"Sexton",,,"1997-11-07",,,,,,,,,,,"605637","NULL","2020-11-13 14:16:05.730762","2020-11-13 14:16:05.730667","92170e2b-6634-483f-9e92-ff00f35a4f1c","11652"
"820","Mr","Frederick","Sam","Saunders",,,"2000-02-19",,,,,,,,,,,"605640","NULL","2020-11-13 14:16:05.732893","2020-11-13 14:16:05.732861","914a177f-fbbd-4c68-a7eb-af315d4124fa","11655"
"821","Ms","Elisabeth",,"Brewer",,,"2001-07-30",,,,,,,,,,,"605642","NULL","2020-11-13 14:16:05.739768","2020-11-13 14:16:05.739723","bd5113f1-ed43-4d37-8a4f-76f346bc9dea","11656"
"828","Mrs","Tina",,"Dennis",,,"1998-05-17",,,,,,,,,,,"605648","NULL","2020-11-13 14:16:05.750627","2020-11-13 14:16:05.750598","7a3c05f0-5acf-4d86-b690-04fb0fd95fe7","11663"
"829","Mr","Alfred",,"Chase",,,"1997-12-02",,,,,,,,,,,"605650","NULL","2020-11-13 14:16:05.758322","2020-11-13 14:16:05.758264","eb211d87-3c00-4910-bdc2-b7189d3981da","11664"
"832","Mr","Nicholas","Jerry","Ware",,,"1995-05-25",,,,,,,,,,,"605651","NULL","2020-11-13 14:16:05.765218","2020-11-13 14:16:05.765171","fed6bcaa-f84e-4f2f-adbd-3b4df7dd99b7","11667"
"835","Ms","Laura",,"Jennings",,,"2002-06-23",,,,,,,,,,,"605655","NULL","2020-11-13 14:16:05.768731","2020-11-13 14:16:05.768588","3485b01d-448e-4a87-ba86-987329aa9b2e","11670"
"838","Mr","Gene","Lewis","May",,,"1994-07-26",,,,,,,,,,,"605659","NULL","2020-11-13 14:16:05.777359","2020-11-13 14:16:05.777275","0f4fe785-a0d8-41e6-a09f-c4261192a834","11673"
"841","Ms","Deborah","Kristin","Juarez",,,"1997-11-05",,,,,,,,,,,"605661","NULL","2020-11-13 14:16:05.785993","2020-11-13 14:16:05.785941","c61d0871-8ea7-4a40-8f54-0468b0826f1c","11676"
"847","Mr","Matthew","Shawn","Collier",,,"2001-06-05",,,,,,,,,,,"605666","NULL","2020-11-13 14:16:05.797241","2020-11-13 14:16:05.797205","18dad018-c22a-4804-887d-8e909535ade7","11682"
"852","Mr","Jon","Corey","Alvarado",,,"2001-11-19",,,,,,,,,,,"605672","NULL","2020-11-13 14:16:05.814820","2020-11-13 14:16:05.814776","fca5a46f-5f80-4ae8-a143-738d8e6386c3","11687"
"853","Mr","Tyler","Frank","Fischer",,,"1998-11-30",,,,,,,,,,,"605673","NULL","2020-11-13 14:16:05.823170","2020-11-13 14:16:05.822990","156eb515-18ea-4e08-bc4c-64cce3ffc2eb","11688"
"856","Ms","Lydia","Violet","Pratt",,,"1999-04-15",,,,,,,,,,,"605676","NULL","2020-11-13 14:16:05.826440","2020-11-13 14:16:05.826283","031819b9-bb91-4efa-a41e-aea8a92b0fa0","11691"
"857","Mr","Clarence","Jon","Carrillo",,,"2001-02-07",,,,,,,,,,,"605678","NULL","2020-11-13 14:16:05.836892","2020-11-13 14:16:05.836844","072e71c6-7161-4c02-8439-85970de39151","11692"
"862","Mr","Jeffrey","Justin","Clark",,,"1996-05-23",,,,,,,,,,,"605682","NULL","2020-11-13 14:16:05.847852","2020-11-13 14:16:05.847827","28e6f485-6d73-4b7c-8816-20df632ecd66","11697"
"869","Mr","Ruben","Mathew","Camacho",,,"2003-05-24",,,,,,,,,,,"605689","NULL","2020-11-13 14:16:05.864665","2020-11-13 14:16:05.864350","be651cd7-4983-4f17-9c5d-8cbd2d03aac6","11704"
"872","Mrs","Roseann","Brooke","Young",,,"2002-07-08",,,,,,,,,,,"605692","NULL","2020-11-13 14:16:05.866709","2020-11-13 14:16:05.866677","1fb2eae3-a96f-40e7-9fe5-bd4a7a2703bf","11707"
"873","Mrs","Tracy",,"Alvarado",,,"1996-07-04",,,,,,,,,,,"605694","NULL","2020-11-13 14:16:05.873695","2020-11-13 14:16:05.873643","4e150a89-d7e0-411d-9ffd-ef9eb5fe3e58","11708"
"878","Mrs","Susanne","Millie","Horne",,,"2001-08-04",,,,,,,,,,,"605698","NULL","2020-11-13 14:16:05.882408","2020-11-13 14:16:05.882345","0d6dc211-5857-4fa6-9b00-066fdeb78256","11713"
"883","Mrs","Debora","Ann","David",,,"2003-03-22",,,,,,,,,,,"605703","NULL","2020-11-13 14:16:05.891620","2020-11-13 14:16:05.891535","d3ea23da-0c5b-4b1a-9255-e0d514672fcb","11718"
"886","Mr","Manuel",,"Macias",,,"1994-04-12",,,,,,,,,,,"605707","NULL","2020-11-13 14:16:05.901109","2020-11-13 14:16:05.901013","faa51f02-5ca4-4ddf-a394-bd010670289b","11721"
"891","Ms","Rebekah",,"Mccall",,,"2003-07-20",,,,,,,,,,,"605711","NULL","2020-11-13 14:16:05.910021","2020-11-13 14:16:05.910003","883b538f-b2d2-4a15-b3ad-1f7d17b7a8ad","11726"
"895","Ms","Charmaine",,"Dennis",,,"1995-09-26",,,,,,,,,,,"605715","NULL","2020-11-13 14:16:05.919087","2020-11-13 14:16:05.919050","317601d3-cb93-4646-bb6d-7d398751c10d","11730"
"897","Mrs","Lillian",,"Schmidt",,,"1995-09-23",,,,,,,,,,,"605717","NULL","2020-11-13 14:16:05.925974","2020-11-13 14:16:05.925886","42312622-37a8-4126-b9e7-c2af486b3dc9","11732"
"903","Ms","Melisa","Marisa","Key",,,"1995-05-21",,,,,,,,,,,"605721","NULL","2020-11-13 14:16:05.940786","2020-11-13 14:16:05.940753","9aaa1b69-7da4-4d8c-964b-3e41cbf293d8","11738"
"908","Mrs","Imelda","Johnnie","Ford",,,"1996-05-29",,,,,,,,,,,"605728","NULL","2020-11-13 14:16:05.951773","2020-11-13 14:16:05.951685","0ab01f81-146c-4387-be87-1f931e031303","11743"
"914","Dr","Duane","Herbert","Aguirre",,,"1998-02-10",,,,,,,,,,,"605734","NULL","2020-11-13 14:16:05.970249","2020-11-13 14:16:05.970155","698b3d21-d30b-4d13-821b-8ab43ed1c1b8","11749"
"919","Mrs","Joanne","Lindsey","Hendricks",,,"1997-06-04",,,,,,,,,,,"605740","NULL","2020-11-13 14:16:05.980959","2020-11-13 14:16:05.980926","b132b6ac-8795-4680-b566-6b01168e10ed","11754"
"929","Ms","Crystal","Christie","Kaufman",,,"1995-10-09",,,,,,,,,,,"605749","NULL","2020-11-13 14:16:06.006198","2020-11-13 14:16:06.006160","1faf1345-1f94-479a-92f8-671d7d7800a6","11764"
"933","Mrs","Carmen",,"Keller",,,"2003-06-28",,,,,,,,,,,"605751","NULL","2020-11-13 14:16:06.249800","2020-11-13 14:16:06.249755","25e93ee2-8b83-42c9-b97f-a0102f53e42e","11768"
"941","Mrs","Mia","Leanna","Levy",,,"2003-02-04",,,,,,,,,,,"605761","NULL","2020-11-13 14:16:06.270010","2020-11-13 14:16:06.269989","71afc5b0-c74b-4c31-9869-65d032d6bb41","11776"
"945","Mr","Charles",,"Franklin",,,"2003-03-12",,,,,,,,,,,"605764","NULL","2020-11-13 14:16:06.278721","2020-11-13 14:16:06.278600","f7a8433e-0e96-4119-967a-d55c51c83db0","11780"
"946","Ms","Kirsten","Eva","Davies",,,"2002-07-06",,,,,,,,,,,"605766","NULL","2020-11-13 14:16:06.285291","2020-11-13 14:16:06.285268","3a970890-544a-4fd4-a099-ec8287240d93","11781"
"951","Mr","Harold","Roberto","Elliott",,,"2001-04-14",,,,,,,,,,,"605771","NULL","2020-11-13 14:16:06.297684","2020-11-13 14:16:06.297643","be6b98f9-c271-42bc-af03-2a3262ae82a2","11786"
"954","Mr","Julio","Alan","Montoya",,,"1997-08-15",,,,,,,,,,,"605774","NULL","2020-11-13 14:16:06.306027","2020-11-13 14:16:06.305962","32dd53f7-1701-464e-8e0b-5b2fa89f29df","11789"
"960","Mrs","Adela","Blanca","Branch",,,"1997-09-09",,,,,,,,,,,"605780","NULL","2020-11-13 14:16:06.317524","2020-11-13 14:16:06.317481","d34d5f7c-c242-4dde-965b-1a0459fc7a59","11795"
"866","Mr","Jeremy","Bill","Camacho",,,"2004-12-08",,,,,,,,,,,"605686","NULL","2020-11-13 14:16:05.855933","2020-11-13 14:16:05.855895","2169f964-bfea-4307-bfc4-518c07f437e4","11701"
"870","Mr","Clyde","Carlos","Dougherty",,,"1996-05-02",,,,,,,,,,,"605690","NULL","2020-11-13 14:16:05.864820","2020-11-13 14:16:05.864768","7ae07df6-29cb-4566-a6ba-7fd53ae8f74e","11705"
"875","Ms","Vivian",,"Wilson",,,"1997-04-16",,,,,,,,,,,"605695","NULL","2020-11-13 14:16:05.873879","2020-11-13 14:16:05.873831","f349cd68-2b07-49ec-a886-6869d7a92a9e","11710"
"877","Mr","Freddie","Jeff","Haney",,,"1998-10-16",,,,,,,,,,,"605697","NULL","2020-11-13 14:16:05.882134","2020-11-13 14:16:05.881993","e9e04f80-8f0f-4b16-bb52-3e6448fb332b","11712"
"884","Mrs","Shelby","Ruby","Barajas",,,"2005-12-15",,,,,,,,,,,"605704","NULL","2020-11-13 14:16:05.892949","2020-11-13 14:16:05.892914","fe70544e-79ce-42c6-885f-7a35e574bf15","11719"
