addresstypedescriptorid,city,parentusi,postalcode,stateabbreviationdescriptorid,streetnumbername,apartmentroomsuitenumber,buildingsitenumber,nameofcounty,countyfipscode,latitude,longitude,donotpublishindicator,congressionaldistrict,localedescriptorid,createdate
"99","Grand Bend","1287","78834","2222","71 Oak Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.922535"
"99","Grand Bend","1289","78834","2222","156 Second Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.936209"
"90","Grand Bend","1294","78834","2222","40 South Fabien Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.959454"
"90","Grand Bend","1296","78834","2222","38 Rocky Milton Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.969357"
"99","Grand Bend","1298","78834","2222","69 New Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.979116"
"93","Grand Bend","1300","78834","2222","665 Cowley Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.988885"
"99","Grand Bend","1302","78834","2222","20 West Hague Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.003875"
"90","Grand Bend","1310","78834","2222","758 Milton Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.046517"
"85","Grand Bend","1315","78834","2222","410 White Old St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.070000"
"85","Grand Bend","1317","78834","2222","19 White Old Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.089285"
"85","Grand Bend","1322","78834","2222","561 West Second St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.113480"
"90","Grand Bend","1327","78834","2222","603 First Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.135582"
"85","Grand Bend","1330","78834","2222","80 Cowley Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.152894"
"90","Grand Bend","1332","78834","2222","916 Clarendon Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.172273"
"85","Grand Bend","1337","78834","2222","857 Old Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.195998"
"85","Grand Bend","1340","78834","2222","836 Clarendon Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.214421"
"85","Grand Bend","1344","78834","2222","951 Nobel Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.239154"
"85","Grand Bend","1348","78834","2222","61 Rocky Milton Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.268603"
"85","Grand Bend","1350","78834","2222","674 North New Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.279827"
"93","Grand Bend","1110","78834","2222","85 West Green Fabien Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.641145"
"90","Grand Bend","1112","78834","2222","707 Green First Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.655763"
"99","Grand Bend","1115","78834","2222","608 North Old Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.663514"
"99","Grand Bend","1116","78834","2222","608 North Old Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.678819"
"90","Grand Bend","1119","78834","2222","830 Green New St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.683461"
"99","Grand Bend","1121","78834","2222","727 First Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.699056"
"99","Grand Bend","1123","78834","2222","39 Oak Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.706939"
"90","Grand Bend","1127","78834","2222","368 New Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.729160"
"90","Grand Bend","1128","78834","2222","509 West Rocky Clarendon Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.743084"
"90","Grand Bend","1131","78834","2222","61 Fabien Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.753746"
"99","Grand Bend","1134","78834","2222","59 Fabien Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.766991"
"99","Grand Bend","1135","78834","2222","59 Fabien Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.774930"
"90","Grand Bend","1136","78834","2222","80 Fabien Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.782288"
"99","Grand Bend","1139","78834","2222","12 Fabien Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.795405"
"99","Grand Bend","1140","78834","2222","12 Fabien Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.804111"
"90","Grand Bend","1143","78834","2222","55 East Rocky Hague Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.820134"
"90","Grand Bend","1146","78834","2222","946 Milton Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.831847"
"90","Grand Bend","1151","78834","2222","106 West Milton St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.859264"
"90","Grand Bend","1152","78834","2222","571 Oak Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.868146"
"99","Grand Bend","1155","78834","2222","940 First Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.883536"
"99","Grand Bend","1157","78834","2222","929 Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.895613"
"99","Grand Bend","1159","78834","2222","25 Green Nobel St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.905067"
"99","Grand Bend","1160","78834","2222","25 Green Nobel St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.917824"
"99","Grand Bend","1162","78834","2222","39 White Nobel St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.925666"
"93","Grand Bend","1166","78834","2222","76 New Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.946096"
"90","Grand Bend","1170","78834","2222","533 Rocky Milton Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.966504"
"99","Grand Bend","1173","78834","2222","488 Milton Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.986345"
"99","Grand Bend","1175","78834","2222","369 Nobel Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.993983"
"99","Grand Bend","1176","78834","2222","344 Green Nobel St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.005466"
"99","Grand Bend","1181","78834","2222","990 Oak St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.028327"
"90","Grand Bend","1184","78834","2222","836 North Green Clarendon Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.044378"
"99","Grand Bend","1187","78834","2222","52 Nobel Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.152442"
"99","Grand Bend","1189","78834","2222","563 Nobel Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.157520"
"99","Grand Bend","1190","78834","2222","12 West White Old St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.171134"
"90","Grand Bend","1193","78834","2222","973 Oak Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.178944"
"99","Grand Bend","1196","78834","2222","494 Green Nobel Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.196863"
"99","Grand Bend","1198","78834","2222","494 Green Nobel Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.215422"
"99","Grand Bend","1201","78834","2222","924 South White Cowley Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.226122"
"99","Grand Bend","1202","78834","2222","924 South White Cowley Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.235832"
"90","Grand Bend","1206","78834","2222","78 North White Nobel Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.254860"
"90","Grand Bend","1208","78834","2222","937 Nobel St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.499956"
"99","Grand Bend","1212","78834","2222","945 Oak Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.519920"
"90","Grand Bend","1216","78834","2222","36 White Nobel Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.540586"
"90","Grand Bend","1218","78834","2222","31 East Rocky Clarendon St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.549406"
"99","Grand Bend","1222","78834","2222","346 Hague Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.569207"
"99","Grand Bend","1224","78834","2222","769 Milton St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.582003"
"99","Grand Bend","1226","78834","2222","769 Milton St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.589428"
"90","Grand Bend","1230","78834","2222","51 Clarendon Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.611758"
"90","Grand Bend","1231","78834","2222","90 Old Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.621244"
"99","Grand Bend","1233","78834","2222","71 South Green Second Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.628411"
"99","Grand Bend","1236","78834","2222","91 Oak Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.645006"
"99","Grand Bend","1237","78834","2222","91 Oak Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.660070"
"99","Grand Bend","1240","78834","2222","57 Second Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.666994"
"99","Grand Bend","1244","78834","2222","917 Fabien Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.686959"
"99","Grand Bend","1247","78834","2222","917 Fabien Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.701518"
"90","Grand Bend","1250","78834","2222","776 Green Milton Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.724387"
"99","Grand Bend","1252","78834","2222","247 Clarendon Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.729730"
"99","Grand Bend","1254","78834","2222","667 White New Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.742577"
"90","Grand Bend","1256","78834","2222","473 Green Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.749701"
"90","Grand Bend","1257","78834","2222","325 Oak Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.763608"
"90","Grand Bend","1260","78834","2222","439 Rocky Milton Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.774243"
"90","Grand Bend","1261","78834","2222","579 South Hague Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.783718"
"90","Grand Bend","1267","78834","2222","66 Oak Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.813144"
"99","Grand Bend","1269","78834","2222","950 Green Cowley Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.824457"
"99","Grand Bend","1273","78834","2222","51 Green Hague St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.847498"
"99","Grand Bend","1274","78834","2222","552 North White Cowley Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.853620"
"99","Grand Bend","1275","78834","2222","552 North White Cowley Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.860492"
"99","Grand Bend","1276","78834","2222","63 Rocky Clarendon Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.866702"
"99","Grand Bend","1278","78834","2222","151 Oak Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.875057"
"99","Grand Bend","1279","78834","2222","151 Oak Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.880405"
"99","Grand Bend","1281","78834","2222","71 Nobel Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.888080"
"99","Grand Bend","1284","78834","2222","27 Green Old Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.907654"
"99","Grand Bend","1286","78834","2222","71 Oak Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.921538"
"99","Grand Bend","1288","78834","2222","156 Second Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.929407"
"99","Grand Bend","1186","78834","2222","563 Nobel Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.152178"
"90","Grand Bend","1192","78834","2222","973 Oak Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.175758"
"93","Grand Bend","1197","78834","2222","705 Hague St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.200481"
"99","Grand Bend","1199","78834","2222","18 New Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.216668"
"90","Grand Bend","1203","78834","2222","93 South Green First Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.236501"
"90","Grand Bend","1205","78834","2222","741 New Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.248399"
"90","Grand Bend","1209","78834","2222","707 West Oak Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.500112"
"99","Grand Bend","1213","78834","2222","945 Oak Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.522108"
"99","Grand Bend","1219","78834","2222","148 Old Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.549618"
"99","Grand Bend","1220","78834","2222","148 Old Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.560882"
"99","Grand Bend","1223","78834","2222","70 Oak Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.570881"
"99","Grand Bend","1227","78834","2222","64 Old Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.595287"
"99","Grand Bend","1229","78834","2222","64 Old Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.603401"
"99","Grand Bend","1232","78834","2222","71 South Green Second Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.626552"
"99","Grand Bend","1234","78834","2222","371 Nobel Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.634039"
"99","Grand Bend","1235","78834","2222","371 Nobel Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.640487"
"93","Grand Bend","1242","78834","2222","39 New Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.681053"
"90","Grand Bend","1245","78834","2222","315 Nobel Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.701496"
"90","Grand Bend","1248","78834","2222","83 New Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.708592"
"99","Grand Bend","1253","78834","2222","247 Clarendon Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.740537"
"90","Grand Bend","1258","78834","2222","473 Green Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.763613"
"90","Grand Bend","1262","78834","2222","250 First Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.784340"
"90","Grand Bend","1265","78834","2222","686 East White New Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.806212"
"99","Grand Bend","1272","78834","2222","51 Green Hague St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.844745"
"99","Grand Bend","1283","78834","2222","629 White Second Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.900137"
"99","Grand Bend","1290","78834","2222","712 Rocky Clarendon Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.940854"
"90","Grand Bend","1293","78834","2222","141 Green Clarendon Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.956454"
"90","Grand Bend","1297","78834","2222","648 White Fabien Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.976188"
"99","Grand Bend","1299","78834","2222","69 New Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.985115"
"99","Grand Bend","1303","78834","2222","20 West Hague Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.009683"
"90","Grand Bend","1306","78834","2222","566 Cowley St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.023681"
"90","Grand Bend","1308","78834","2222","884 West Milton Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.034329"
"90","Grand Bend","1309","78834","2222","92 Rocky Fabien Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.044026"
"90","Grand Bend","1311","78834","2222","96 Oak Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.051807"
"85","Grand Bend","1314","78834","2222","410 White Old St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.069333"
"85","Grand Bend","1318","78834","2222","19 White Old Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.089272"
"90","Grand Bend","1326","78834","2222","579 West Nobel Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.134928"
"85","Grand Bend","1328","78834","2222","80 Cowley Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.150538"
"90","Grand Bend","1333","78834","2222","502 Green First Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.173983"
"90","Grand Bend","1336","78834","2222","90 Oak Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.192371"
"85","Grand Bend","1342","78834","2222","836 Clarendon Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.223032"
"99","Grand Bend","1345","78834","2222","239 West Rocky Oak Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.245764"
"90","Grand Bend","1347","78834","2222","69 West Oak Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.266400"
"85","Grand Bend","1352","78834","2222","674 North New Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.288046"
"99","Grand Bend","1353","78834","2222","86 Milton Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.295048"
"90","Grand Bend","1357","78834","2222","212 Rocky First Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.319662"
"85","Grand Bend","1360","78834","2222","188 Rocky Nobel Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.333010"
"85","Grand Bend","1361","78834","2222","188 Rocky Nobel Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.341835"
"85","Grand Bend","1363","78834","2222","883 West Green Old Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.351434"
"85","Grand Bend","1368","78834","2222","10 Rocky Second Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.374276"
"90","Grand Bend","1370","78834","2222","114 White Cowley Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.386562"
"85","Grand Bend","1378","78834","2222","58 Second Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.432808"
"90","Grand Bend","1380","78834","2222","85 Hague St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.437933"
"85","Grand Bend","1385","78834","2222","299 Rocky Cowley Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.466574"
"85","Grand Bend","1386","78834","2222","624 Old St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.473731"
"85","Grand Bend","1390","78834","2222","656 Oak St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.493144"
"99","Grand Bend","1394","78834","2222","50 Nobel Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.516154"
"85","Grand Bend","1398","78834","2222","820 East Milton Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.537059"
"90","Grand Bend","1402","78834","2222","167 Second Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.555760"
"85","Grand Bend","1410","78834","2222","19 South Milton Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.594315"
"85","Grand Bend","1413","78834","2222","737 Clarendon Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.615555"
"85","Grand Bend","1418","78834","2222","70 Green Old St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.636181"
"85","Grand Bend","1422","78834","2222","170 Rocky Hague Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.654317"
"85","Grand Bend","1425","78834","2222","88 Old Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.676607"
"85","Grand Bend","1427","78834","2222","685 West Cowley Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.697359"
"85","Grand Bend","1433","78834","2222","940 East Rocky New Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.722279"
"85","Grand Bend","1435","78834","2222","237 White First Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.742950"
"90","Grand Bend","1441","78834","2222","608 Fabien Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.766266"
"90","Grand Bend","1443","78834","2222","51 East White Oak Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.786283"
"85","Grand Bend","1447","78834","2222","51 South Milton Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.806765"
"90","Grand Bend","1450","78834","2222","861 East White Old St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.811479"
"85","Grand Bend","1452","78834","2222","555 Green Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.832929"
"90","Grand Bend","1457","78834","2222","82 Green Cowley Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.854238"
"90","Grand Bend","1461","78834","2222","48 Nobel Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.873327"
"85","Grand Bend","1463","78834","2222","296 White New Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.892075"
"99","Grand Bend","1291","78834","2222","712 Rocky Clarendon Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.941428"
"90","Grand Bend","1292","78834","2222","141 Green Clarendon Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.949235"
"90","Grand Bend","1295","78834","2222","38 Rocky Milton Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.964021"
"93","Grand Bend","1301","78834","2222","665 Cowley Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:56.996192"
"90","Grand Bend","1304","78834","2222","601 Milton Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.012404"
"90","Grand Bend","1305","78834","2222","601 Milton Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.020950"
"90","Grand Bend","1307","78834","2222","884 West Milton Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.031038"
"99","Grand Bend","1312","78834","2222","532 South White Nobel Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.055912"
"90","Grand Bend","1316","78834","2222","54 First Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.076880"
"90","Grand Bend","1319","78834","2222","13 Rocky Oak Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.090285"
"85","Grand Bend","1320","78834","2222","40 East Second Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.099872"
"85","Grand Bend","1321","78834","2222","40 East Second Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.113528"
"90","Grand Bend","1324","78834","2222","162 Old Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.123856"
"90","Grand Bend","1325","78834","2222","599 Cowley Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.131880"
"90","Grand Bend","1329","78834","2222","846 Rocky Milton Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.152812"
"90","Grand Bend","1331","78834","2222","75 Clarendon Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.166652"
"90","Grand Bend","1334","78834","2222","861 Clarendon Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.174870"
"90","Grand Bend","1335","78834","2222","399 Old Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.191094"
"90","Grand Bend","1338","78834","2222","99 Hague Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.196180"
"85","Grand Bend","1339","78834","2222","857 Old Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:57.214346"
